w1,w2
0.4889826036709838,0.4851017355227802
0.5200519504716797,0.49605306365136226
0.7080122194253472,0.2994696733138214
0.6560942908894327,0.29089119776932654
0.7422959779059134,0.22808000071741166
0.7884084307033645,0.22150326067132944
0.790003870130992,0.2672540307978991
0.6915932111654141,0.2954501290611231
0.6616081316041023,0.29918628005945735
0.5827709928368894,0.28003695555321795
0.5597193503704855,0.4474966451263406
0.5406667362686487,0.5362735912814325
0.55539688634044,0.513452418873996
0.5376039405963504,0.593404720324268
0.38523832634666094,0.652914756885331
0.5079011384765126,0.4120360232103319
0.3539331984108406,0.4931474287126298
0.34292631155823866,0.4602165726730299
0.36567274444488945,0.6137545877194319
0.2561787955996482,0.607191791918467
0.45477922206759874,0.5197535304641588
0.6484613115719945,0.3183243573025993
0.6535279018761536,0.36059873685072313
0.7295143440005417,0.2987601386562046
0.761064341599157,0.2677009438268522
0.7684875363469026,0.2555321180671774
0.7837316040319465,0.2570799382618949
0.7477585165912458,0.31738614551541694
0.6595056336716388,0.3066511021474376
0.6157328550833817,0.4071647710161661
0.6454316731954449,0.3808354293461879
0.4648930717702585,0.36320625004529417
0.47812799244821025,0.4574369727860738
0.46111009895185767,0.38935100494897695
0.5104000541788758,0.5549843502699406
0.5107494852957614,0.6428451130551663
0.42247590693334564,0.6360462991319952
0.42376333293696733,0.4561562110842111
0.3521738886188026,0.6171786385136243
0.29205508209408304,0.531348876687097
0.5940565192537697,0.454342970207824
0.6905362335132871,0.42861305005621714
0.6799756556986258,0.3704855439520334
0.7606298566871075,0.3781069458910987
0.7317222407929334,0.31566261404141455
0.7481585737016081,0.31439235497842133
0.7709847402629267,0.32710058786533086
0.7605176056113195,0.32300490069256627
0.675448707259757,0.427765731039653
0.6564044270180933,0.4796856440566401
0.54144984576137,0.3934291552215888
0.4565594280014199,0.4497965723429411
0.42057598864284484,0.49218494040247485
0.5177432801628997,0.6060144282205882
0.5432284849819363,0.618250732205248
0.547514324320256,0.5858990376941269
0.3933057124688816,0.5301125041259752
0.416927070139208,0.6377481367274809
0.3503738405988618,0.6195014742463381
0.3848864791531427,0.5575524946038374
0.666703866957338,0.5217753789955019
0.7013137844795057,0.4588391634151304
0.7585623855456504,0.4013451839770899
0.7627669649078289,0.37393466360563526
0.744582821576245,0.3716165068982155
0.7509226555582463,0.3422679099996009
0.7666415309614072,0.36060738017383176
0.6964451663049909,0.3773292696526804
0.6168474583970843,0.3402745930553101
0.6898238990315602,0.4113001013111798
0.650616117480201,0.4242413331565647
0.565036131002963,0.5531879186453725
0.599149472533801,0.43420543653290483
0.5861049196699196,0.46830928242414344
0.47380447234488815,0.5560743730213491
0.536549920049275,0.5252291835582152
0.49091115632068505,0.5785708107315614
0.4273185777659026,0.6057762309410702
0.39004692137185437,0.5119326032693515
0.4647930640241581,0.6302335695257478
0.7775192936942856,0.5418385914584967
0.8444870666460366,0.5057827170565259
