w1,w2
0.03936194167455251,0.5545021055245047
0.11350122228610769,0.49910439383436195
0.2606491858891872,0.4075055282043855
0.27723388399439897,0.5088844913649391
0.39067453450603024,0.168780929901923
0.3565857078335697,0.5063216182137238
0.3731248548443814,0.5697393141058569
0.2608229871469657,0.17787521223880598
0.47257757466510797,0.12503207079438972
0.22547739426630956,0.6658451976859648
0.2113773444081988,0.7430595460181979
0.7138044185115163,0.8554447211289293
0.6791808195317937,0.8526876239217172
0.48351494803823686,0.884248108199564
0.25128253775063153,0.7568865935359615
0.11915475025696194,0.7782201557490046
0.07723978084219782,0.7460926976239284
0.05346736307793595,0.705542204608366
0.03865741149201898,0.6655715226977337
0.038685427366303225,0.6102228593277504
0.06559226320162775,0.5882916959719013
0.1581529622083948,0.5316127092435973
0.42447862308418693,0.43772580448794424
0.4093608254756076,0.20667956684335695
0.571044008638951,0.3616252254286146
0.4918601067578786,0.11250383855182618
0.7353538669861857,0.19712699253502794
0.7402890405816448,0.4463000279285013
0.5937236359550567,0.6704982008336903
0.7022185488815107,0.25644971475366124
0.4875829982774592,0.14408857025979085
0.7968306073618466,0.8861647452748438
0.7616787825129827,0.84262218016535
0.5569130279898467,0.8474227608433742
0.34773283945955896,0.7241233428269992
0.1378419481353599,0.7559293272827879
0.11152318696878247,0.710875128217836
0.10803184785328902,0.7089386624378594
0.07479393434943295,0.6824301050363167
0.15627149696932002,0.6288182243427602
0.1586050833020624,0.5196481541412366
0.2970314736002874,0.3801866362460493
0.49912051489102705,0.33492046058072567
0.5701612613914323,0.12049799077674254
0.578309639493681,0.1127736917459241
0.673314863089909,0.07444900002131151
0.5559656692717501,0.3362997430605365
0.3563787835581262,0.30862762135010346
0.32280277465986185,0.6182308487839306
0.14982468051940706,0.5011682962399364
0.4852992218359049,0.18270137887911025
0.8247289888950214,0.8705233170880238
0.7930957146038395,0.8279711054205059
0.6584089130473666,0.831429668429489
0.5891523908164943,0.7365997988088714
0.4002298279556948,0.6867431812405954
0.2082545091585946,0.6145018298330649
0.20074162145482122,0.7296046226793736
0.24005431232640223,0.6776877386104394
0.22032489997150914,0.5378261797889895
0.5210154476912282,0.39135984564162624
0.607918821398709,0.22131366063609695
0.61758164842337,0.12697492883656097
0.6899654120678964,0.15364317757932597
0.6785139266934156,0.058870676786967086
0.6713303378546143,0.05912577286311933
0.6013920452308857,0.26165660028107274
0.7098069226765669,0.40956196841960546
0.5650069671844731,0.6782782633925464
0.6154160398731469,0.31967597252837565
0.495840016938627,0.2915371891535368
0.8357804310140625,0.8225044678736753
0.8151258005115486,0.8182573651181895
0.8379652194473735,0.7804792852564025
0.6876253993348758,0.8273320996182217
0.5932944191736114,0.5533417698633454
0.4113571245335546,0.47643193495658975
0.5278278794504274,0.483193024860604
0.4041994061804217,0.6141088095908482
0.5796051219401324,0.29490961979466096
0.5416596142208117,0.2884957194463302
0.6301153421549889,0.19090449464695003
0.6956699452404687,0.1912999321081002
0.722159953006939,0.0810899107023248
0.6745907268849546,0.061058102090102824
0.6301995451944173,0.06596660070763571
0.7006656467630673,0.17491610810118557
0.6944422862443573,0.3700410483967978
0.5665414237717762,0.37435401345699837
0.48623696465786065,0.4716610120162371
0.5100877190638448,0.8066323828398845
0.8828315167873694,0.8125705258915631
0.8560628223445746,0.7934003208551081
0.820203824841413,0.7738537622805636
0.7220514443441124,0.720820501941854
0.7636717492597495,0.5255543301932748
0.6949247922756108,0.7187712356305301
0.4765546488794298,0.41288916411468496
0.601424369473017,0.5241604454904353
0.6747846304317886,0.2326563945196809
0.788820856807676,0.30867132188936397
0.7311986270681482,0.19525542001068855
0.7207232344608889,0.16186409944122482
0.6936068799794527,0.1326242604214355
0.7344892699950126,0.14362480130484315
0.5765653466355113,0.15808525460796818
0.4866852399617792,0.24455178773012692
0.4028132168749416,0.36716746601777167
0.4895326206815208,0.6401870332505001
0.24130685635733665,0.8502664019454692
0.3267869967952795,0.8478919803904446
0.9005936022473571,0.7909073572306778
0.9069684376777876,0.7791001202555976
0.8922250282788969,0.7649739658880745
0.8287593071700629,0.6875434290007534
0.9050541850380808,0.5798998502664446
0.7420454399392141,0.6660264601690966
0.84444879238664,0.3503653210286851
0.679837160264956,0.34272650117496506
0.8157173661213087,0.21693545721152319
0.8209322784209772,0.19714110652917016
0.8505968775163413,0.17880155302833114
0.7847713083450014,0.22662260876913357
0.7917967840214571,0.1480982735303643
0.7630836221680679,0.19401448914587538
0.5459033311052185,0.2307033916458556
0.5461985984828291,0.576501426307553
0.4923864836945933,0.6634596449676045
0.3515419784600908,0.7839106709674059
0.19561242605960952,0.8654308453590619
0.1717042345401098,0.8642485420963905
0.902447411638755,0.7589076828757667
0.9200065145203518,0.7514026552488682
0.9383290717443648,0.7243983350887078
0.9387559397041495,0.6661004287423048
0.8759097598718025,0.5682531576859705
0.9096924656590739,0.6057894747986637
0.8149587120085888,0.5229549714231992
0.8054697027424472,0.2989219142776306
0.8722024242204303,0.3300898192589004
0.8922749156081362,0.22460066088805608
0.8588676596105392,0.26729740681173536
0.8353071360475253,0.2832488857232829
0.8258898193334044,0.2397210632675528
0.7641560191449929,0.33174202487409277
0.5836283895651169,0.3949732636091949
0.3246060753013839,0.6917530220921368
0.39230531758691894,0.7743937950864729
0.28023581165207356,0.8529512532643098
0.1776220685706297,0.8523774788317193
0.1652310740432078,0.8619564950014688
0.9338916423641298,0.7360367355135116
0.9375626311189135,0.7082500462494355
0.9506504688002807,0.6998496206014146
0.9501784851032472,0.6759683877331546
0.9682439280246092,0.6085872270878302
0.9457719819542254,0.569500392684639
0.9256525605162449,0.3932440153266772
0.8680633597716395,0.34215024785255976
0.8752895774503415,0.34696913968254983
0.8769233218472704,0.2622546829202589
0.8334306760222634,0.2994648878757725
0.7766459068427527,0.24073047477332457
0.6151140611278338,0.4168538576131224
0.4743568867032843,0.5774475662190942
0.5293565675475592,0.6048723851998432
0.4336400520542064,0.7927796757302445
0.2745336566015602,0.8922620602474156
0.25365881375796856,0.8724406953694614
0.20110083080000682,0.887738804905467
0.20297013212055964,0.8497358961558734
0.9230514961619821,0.7052699314663731
0.9501058547685342,0.6725147697066274
0.9644991841222064,0.651462452121904
0.9520777970915064,0.6246138757069649
0.9489560450122613,0.5664810514219933
0.9802828093965467,0.5057158207696574
0.9272826152255593,0.4356349517653985
0.9108947699640786,0.4149433841345584
0.9273274889718014,0.39586823422745
0.9481834297298738,0.34488871687542944
0.9281065826035332,0.3567403959740203
0.7604484253333368,0.42476872076326966
0.5700981322451664,0.5089594837906966
0.44506887595055045,0.7309292515127088
0.428712811085698,0.8948003068818036
0.38765284937552963,0.9340874312433047
0.31151610302611593,0.944051951673487
0.2812914691659313,0.9380340676481266
0.23843803068110103,0.9093930985705582
0.24406028066422464,0.904464695629267
0.9634348501803577,0.6729424915770275
0.9435487872943811,0.659397365634016
0.9676339685207506,0.634607300212489
0.9843982011798603,0.5963489316099053
0.9674537421183209,0.5700575096511001
0.9866165539565542,0.5032167245000545
0.9869320647765094,0.47802426312450097
0.9712950535095711,0.40777491513976444
0.9655978047989102,0.4136869975021554
0.9348189858582776,0.40458887202958554
0.9295431857448182,0.3134742779144782
0.7648603789519144,0.2984066155783922
0.7948334679381539,0.44624561374483085
0.443721791267538,0.5937665460189253
0.35150041629489465,0.8344326991076919
0.37890473093145693,0.953587995786454
0.3427441350567157,0.9637527730376372
0.30379167958705566,0.9529868608228692
0.2690527670277537,0.9314781863944692
0.2824780267566072,0.9054593786717059
0.8910652892190807,0.594128000537946
0.9507626085233876,0.5928001875080932
0.9489466280601517,0.6159340759144339
0.9888037566937846,0.5801465888416509
0.9692927695592444,0.5644476448071125
0.9934344401512428,0.5179228779193915
0.9911686954940074,0.48772552972906497
0.9119662062405566,0.4684188879475627
0.9611331478386508,0.460357085810158
0.9440235758130892,0.45439648302958624
0.75049299849365,0.4753578375042421
0.80508213713284,0.2992184034788925
0.7659462087657312,0.6830868233580287
0.33166079872854826,0.7544932438790093
0.33595158420965593,0.9218809790663569
0.33457556966231966,0.9395812289375859
0.3392973778773773,0.9681301819430674
0.32485863947760724,0.9493463402013192
0.2790104607660903,0.9415865065670461
0.25499226229777094,0.9296414559189026
