w1,w2
0.7646850139830552,0.5359571185556845
0.7319394240164593,0.5476999759186884
0.7500797907290696,0.5229065495771955
0.7226118270760765,0.5242996026552253
0.7644514162404972,0.5531639107470622
0.7755128301135155,0.5129025878989961
0.7432538000225681,0.48839691732616813
0.7638340218220633,0.4892392994360914
0.7232965941967383,0.4982304524202958
0.6924811537719822,0.5536584014638888
0.7792575582479879,0.5194113850682199
0.7848809456953287,0.49480614091564257
0.7756403103408599,0.5734176325237946
0.7449398091500529,0.5681108002137834
0.696182662587621,0.5159847459168312
0.7055324330352658,0.5728485659373294
0.6775723127108848,0.5686042072465148
0.7566295005087454,0.46860110238510283
0.7684731798880269,0.47815813889040387
0.7905132578396447,0.5576130649455785
0.7956789005977741,0.5141930197712136
0.6764921627048619,0.5245511018307338
0.682447545865029,0.6094075176181167
0.6710150579109234,0.5563580768947416
0.8061513111547169,0.5964264956315989
0.8076454484978518,0.5722337629926135
0.8132460845213523,0.6040845382946965
0.8154897332882528,0.5297558111662833
0.736341732131782,0.4443599617084916
0.7686996989797076,0.457435781321434
0.7870885842954929,0.4774527218809217
0.8121272436879987,0.49679384836442153
0.8220279857764731,0.5819863260154922
0.8376671865158587,0.5248036310482531
0.8092440034713534,0.6452917675430301
0.7864406214497515,0.6077213743501673
0.6609741178830615,0.49321858175451627
0.651932827441712,0.532908793239694
0.7627675809590084,0.42961487275532695
0.7923840551817778,0.4387491169281001
0.7117030768001568,0.4332862179201624
0.718448433367917,0.4576229460011101
0.7588197840972905,0.5855298050605671
0.8008351777014513,0.4798961245016753
0.7976443688291094,0.4691701931773288
0.7439871052062939,0.4198193604187735
0.7793343986925848,0.4111981305661556
0.6721812727062396,0.58699277065045
0.6658104629487582,0.5837601399734147
0.7997055876398461,0.4306980598717247
0.8143202002976903,0.4695037234828042
0.8118460159393871,0.436913599548083
0.8251279548678523,0.480826876767598
0.7652621537945435,0.3935237603608615
0.7947301194003203,0.4111792472124428
0.806329986662345,0.4019940364336805
0.6809974530102394,0.6343772748626492
0.6516334603054199,0.6120930305379342
0.8483022985094496,0.4827290541410156
0.7998070522167277,0.3900207267609343
0.8186944379867359,0.40125405090849514
0.6348563700412582,0.5611291511763882
0.6355993552509331,0.5973962398989079
0.824255056023121,0.6319811303542512
0.6502515410438424,0.634622983205712
0.6260624557120248,0.6167248640870647
0.7852644279507481,0.3981898790485519
0.8327156032640971,0.46155749794215833
0.8777365642025639,0.5301944844162518
0.8679512063438439,0.4734525501715839
0.6762859704549742,0.4804042094666607
0.6504099716701479,0.6579394916098081
0.6235587234691293,0.6468657815235528
0.8360125071327298,0.6583656686541962
0.8334309414243725,0.6131214402118192
0.7899768136518872,0.38405847947111854
0.8070907440330023,0.37858299955319674
0.7580860390889624,0.3516461357843346
0.6331749656270761,0.5297233167231675
0.6116282203934212,0.5922745060812289
0.6717823648503345,0.6983081744033454
0.6723684018620513,0.6641676876160936
0.6377731275344466,0.662968030327208
0.7850322065891807,0.6417204123842021
0.7639926681505353,0.6289211265442548
0.5950838660778802,0.6280080232105049
0.838145724231912,0.6629832822495381
0.8513172108588802,0.6350387901012017
0.8132422181088382,0.6769097266419213
0.7439209796781213,0.33979647727656154
0.774687614135106,0.34217992758162635
0.7473251072146844,0.36386781599315515
0.8594476813553773,0.4482806772998259
0.884029377579177,0.4959826156559702
0.8716182821161712,0.4624309283830737
0.7846275852548503,0.3582672724119277
0.8134862329140228,0.3790607690683609
0.8666946306975795,0.5635223883730568
0.5890524615385261,0.6152168237981464
0.5983870080520487,0.6543089770215501
0.5624962438805269,0.6316018085062544
0.6159982673041297,0.5584463770446164
0.5888330242595349,0.584593008938596
0.7586496422189238,0.6647932946970075
0.7266528190781146,0.6681286129273919
0.6524715961410681,0.6938255615678316
