w1,w2
0.4962058361090217,0.0008717179806360653
0.506907836434656,0.000838925920176528
0.4818403551119389,0.0008112357459581282
0.48757337648475263,0.0008600666700008382
0.4665733623682781,0.0008773312301307117
0.47969141860748127,0.0008314496944064743
0.4631348185867366,0.0008392496818470091
0.491327950771711,0.0008098211265395907
0.4757363702545827,0.0008109753784352907
0.5033989961409925,0.0008169073198953165
0.4859447039422837,0.0008533876790180973
0.518131370371635,0.0008995630564438817
0.4971603408665147,0.000845012560956979
0.5115044087336726,0.000855239166038488
0.5251071031344062,0.0008606645706707099
0.5213894517062535,0.0008729391264808
0.5356171816582945,0.0008829646968069899
0.5318096762100284,0.0009011502468701598
0.5175748739348972,0.0008864698513682135
0.547745089896192,0.0009354756109101172
0.5424202650251239,0.0009228402272031553
0.5225875604219149,0.0009329417937966623
0.5596862002304932,0.0009726342606725114
0.553481025270605,0.0009119812793290578
0.5261234604739589,0.0009797894781397659
0.5728597716108793,0.0009378383182683117
0.5620803910496345,0.0010201956870858017
0.5362183878669968,0.0009729408882667223
0.5834431389052912,0.001004256942119085
0.5631113669736891,0.0010467322390366985
0.5018961592149958,0.001005108724327429
0.5316581003439108,0.0010475075163996976
0.4973708563829864,0.0010910309499087435
0.5292616393196308,0.0010799406878681589
0.4772291077992247,0.0011945617028795673
0.5683737752245891,0.0010695566878083308
0.5155723085373006,0.0011750071464135088
0.44949218482595626,0.0013617955325274423
0.5694427715408522,0.0011071333583434029
0.48624675913578475,0.0013209113132824993
0.4189944145343924,0.0015311620549572067
0.5566265685353823,0.0012902693771546603
0.47658907997787414,0.0028411767724634916
0.41094258224869906,0.0020164806538929174
0.5842872036931466,0.021121693293804075
0.5263842240231031,0.05287832137505229
0.35273316897375584,0.0016130418728604898
0.3734047451003541,0.0030426062467710305
0.3002761450484682,0.0019315722016134014
0.3677222172456209,0.001600707710853692
0.30380901684066614,0.002558944330202061
0.3232912060916539,0.0015777749561260612
0.38381296576242224,0.0015149143260913293
0.34682033180528915,0.001562050562092018
0.4188582986654684,0.00131032953041944
0.37423637549539784,0.0013082149832482396
0.4489339183763044,0.001154189177409878
0.3957158858262443,0.0011968616491176535
0.45706404316369525,0.000995600744654802
0.40662510134148727,0.0011237277024916047
0.46454961321755417,0.0009733785866477755
0.4264638943056255,0.001023693460927185
0.49541255239470805,0.0009582734742788587
0.4672828925833832,0.000952815575571146
0.43724346432603634,0.0009866550948359517
0.4984941822581714,0.0009347304478471321
0.47009785188422243,0.0008905372718717761
0.4118056028398845,0.0009873867999671535
0.44045294481496006,0.000880776176594965
0.4181238873048342,0.0009181345435154671
0.4451476345676061,0.0008242549988075902
0.4023934817789432,0.0009204280911268602
0.4268143462171457,0.000830929412356702
0.3944022432128562,0.0009329843200513506
0.4103482797121402,0.0008944859895182237
0.394170718066541,0.0009220360724341628
0.3988112428329128,0.0009037178550678688
0.4192607109585301,0.0008826414041487956
0.405622872558111,0.000868609014306232
0.43457446609954337,0.0008160494050707722
0.4206195511030939,0.0008877249932435371
0.4125681838412763,0.0008893105736217335
0.4357173992210026,0.0008783560851561335
0.4187286214704113,0.0008777250539643849
0.40271559427532305,0.0009057833337677517
0.4097174612396593,0.0009192236828807665
0.4022538651568768,0.0009446594476813591
0.41117776156837343,0.0008506733782064844
0.3993421394962962,0.0009126475518232717
0.42076946901720347,0.0008340528028131278
0.4074857065734322,0.0008977625710995687
0.5620059339440304,0.0009590137429393492
0.5777148183706106,0.00095265802729732
0.5476269626614452,0.0009264361446498465
0.5745836677717735,0.0009398394298463382
0.5937114599055838,0.0010114459020291594
0.590990182174018,0.0009889516295119648
0.6101409638715236,0.0010504571182724013
0.6033483612764079,0.000991164299186161
0.623861106746086,0.0010639845272436632
0.6108969583941884,0.0010605700744729931
0.6430178753660087,0.0011371200374657587
0.6320371336712063,0.0010724869888700571
0.6547910705065275,0.001095752732956139
0.6410295895373719,0.0010924269191505895
0.6186647987971646,0.0010942303712665688
